Temparature,Humidity,Moisture,Soil Type,Crop Type
36.29,68.59,62.11,Sandy,Pulses
31.74,64.98,31.38,Loamy,Paddy
24.78,60.16,32.61,Sandy,Maize
32.21,54.41,61.25,Clayey,Maize
39.02,65.96,31.19,Sandy,Cotton
27.01,57.18,41.37,Clayey,Barley
25.91,59.25,20.86,Clayey,Ground Nuts
29.51,57.2,41.79,Loamy,Cotton
26.13,52.53,60.62,Sandy,Maize
30.54,60.14,32.76,Clayey,Sugarcane
31.78,66.16,38.27,Clayey,Maize
22.1,52.62,42.41,Black,Paddy
28.89,52.69,65.95,Clayey,Pulses
23.98,55.96,30.85,Red,Wheat
35.61,66.92,54.5,Clayey,Sugarcane
30.52,54.37,41.46,Loamy,Cotton
31.74,53.09,66.97,Sandy,Cotton
29.78,73.97,57.26,Sandy,Paddy
32.94,74.58,61.13,Clayey,Paddy
38.5,58.84,52.22,Black,Cotton
40,77.51,44.13,Black,Paddy
31.51,69.17,49.11,Red,Sugarcane
31.94,71.92,36.07,Black,Maize
36.44,61.1,60.46,Red,Millets
31.24,49.93,37.99,Black,Maize
37.02,71.06,58.82,Sandy,Oil seeds
37.22,61.58,47.35,Loamy,Ground Nuts
32.45,68.21,21.16,Sandy,Ground Nuts
38.94,73.94,64.07,Red,Maize
32.45,52.61,41.79,Loamy,Sugarcane
27.9,61.55,43.02,Loamy,Tobacco
32.41,66.99,33.52,Red,Barley
37.99,74.34,48.62,Clayey,Wheat
25.88,57.09,44.64,Clayey,Cotton
30.87,56.76,45.95,Sandy,Oil seeds
28.55,43.74,27.1,Clayey,Barley
31.83,58.92,38.28,Clayey,Pulses
25.38,60.27,32.65,Black,Tobacco
33.48,78.42,32.25,Clayey,Paddy
30.79,61.19,66.13,Loamy,Oil seeds
38.37,71.47,41.35,Red,Paddy
38.52,65.09,55.29,Black,Sugarcane
32.42,57.29,59.35,Red,Maize
33.54,62.45,27.73,Black,Maize
22.94,55.21,33.2,Black,Sugarcane
34.64,54.07,30.24,Red,Ground Nuts
27.18,54.31,58.77,Black,Oil seeds
36.75,74.17,53.07,Black,Millets
25.18,55.87,41.76,Sandy,Pulses
35.59,76.91,52.53,Clayey,Millets
28.46,53.05,34.92,Red,Pulses
23.72,61.19,42.73,Red,Pulses
38.08,63.07,27.4,Black,Cotton
32.68,69.24,30.61,Loamy,Ground Nuts
27.23,45.13,46.5,Red,Millets
25.56,62.96,24.11,Clayey,Tobacco
23.23,56.75,26.54,Clayey,Wheat
32.08,56.04,57.99,Sandy,Sugarcane
33.03,57.81,20.71,Black,Tobacco
28.27,61.15,25.82,Sandy,Oil seeds
25.2,60.8,40.83,Black,Cotton
32.37,57.03,65.34,Loamy,Paddy
32.77,65.31,56.5,Loamy,Sugarcane
27.51,61.14,61.53,Loamy,Pulses
36.35,64.04,65.28,Black,Barley
20.36,57.7,38.39,Red,Ground Nuts
33.04,52.2,21.85,Clayey,Millets
35.94,62.93,28.98,Red,Barley
25.69,61.45,23.95,Black,Tobacco
27.55,59.01,28.77,Loamy,Ground Nuts
38.84,74.14,70,Loamy,Ground Nuts
32.3,62.68,41.53,Clayey,Sugarcane
34.98,76.76,43.81,Loamy,Barley
25.16,56.14,61.08,Red,Pulses
38.09,65.45,47.28,Loamy,Barley
37,70.38,34.26,Loamy,Pulses
32.35,63.44,24.13,Red,Cotton
32.28,67.55,49.48,Red,Pulses
34.57,53.65,30.56,Sandy,Ground Nuts
32.83,60.9,30.93,Loamy,Cotton
31.17,67.47,56.61,Loamy,Tobacco
35.93,63.52,47.76,Clayey,Wheat
35.88,65.43,51.08,Clayey,Oil seeds
23.9,50.65,40.95,Red,Ground Nuts
32.3,58.56,36.13,Sandy,Millets
29.21,68.29,33.86,Black,Pulses
34.78,74.96,23.1,Black,Oil seeds
33.65,59.37,58.73,Sandy,Oil seeds
28.58,62.64,30.24,Sandy,Cotton
30.6,46.79,28.45,Red,Maize
31.13,61.96,56.93,Clayey,Pulses
35.66,64.66,38.16,Loamy,Pulses
38.02,73.39,34.53,Black,Barley
26.7,42.56,25.82,Red,Tobacco
30.06,56.63,49.63,Clayey,Ground Nuts
32.38,67.07,45.41,Clayey,Cotton
30.11,55.41,33.96,Loamy,Millets
40,66.23,24.12,Black,Paddy
28.18,56.88,55.26,Red,Cotton
28.93,52.02,34.13,Black,Cotton
32.94,60.02,33,Black,Ground Nuts
30.05,71.84,55.66,Black,Millets
30.5,66.54,39.44,Clayey,Tobacco
36.14,63.53,29.95,Red,Ground Nuts
29.07,58.16,32.93,Clayey,Sugarcane
34.84,63.19,45.19,Red,Sugarcane
34.61,67.29,36.72,Loamy,Millets
26.2,53.65,56.71,Sandy,Maize
33.91,63.82,41.45,Black,Wheat
34.79,61.91,46.9,Clayey,Wheat
26.74,57.16,20,Clayey,Millets
32.91,56.48,45.87,Black,Millets
24.06,65.78,58.11,Red,Cotton
33.94,69.64,41.55,Loamy,Paddy
27.16,54.78,41.9,Black,Pulses
35.04,69.13,59.45,Black,Sugarcane
26.78,53.14,37.57,Black,Pulses
26.4,65.11,55.15,Black,Pulses
30.74,54.35,61.21,Sandy,Cotton
36.75,59.8,37.97,Black,Sugarcane
25.11,48.12,62.98,Loamy,Pulses
38.91,64.93,39.42,Sandy,Pulses
26.05,58.12,35.26,Black,Pulses
34.2,64.85,39.67,Clayey,Maize
28.76,50.58,38.28,Loamy,Oil seeds
34.06,71.7,43.15,Red,Barley
26.51,56.57,20,Sandy,Ground Nuts
21.36,56.53,34.78,Black,Maize
28.11,45.27,48.25,Sandy,Paddy
22.72,44.19,24.65,Black,Pulses
22.54,52.75,31.79,Red,Millets
24.5,42.83,57.23,Loamy,Cotton
34.26,72.48,43.81,Clayey,Ground Nuts
36.19,77.04,57.3,Black,Ground Nuts
21.14,58.75,31.2,Loamy,Maize
24.28,50.9,34.64,Loamy,Millets
25.06,56.22,22.4,Sandy,Millets
30.21,50.79,37.79,Clayey,Barley
30.32,58.2,37.68,Loamy,Tobacco
35.17,60.97,34.42,Black,Ground Nuts
29.63,58.39,64.42,Sandy,Barley
31.41,50.97,45.98,Sandy,Millets
34.17,71.47,70,Loamy,Tobacco
38.62,65.2,36.37,Sandy,Tobacco
32.84,66.47,69.01,Red,Sugarcane
30.87,74.24,62.38,Clayey,Maize
26.02,52.58,39.77,Red,Sugarcane
31,64.07,51.2,Black,Wheat
30.47,58.88,38.22,Red,Pulses
30.33,54.91,37.16,Black,Millets
24.62,63.54,33.9,Loamy,Wheat
34.5,61.62,61.48,Red,Cotton
34.45,61.44,70,Red,Sugarcane
28.91,60.07,39.93,Black,Barley
31.57,53.14,20.33,Sandy,Oil seeds
