Temparature,Humidity,Moisture,Soil Type,Crop Type
25.36,63.37,30.4,Black,Ground Nuts
26.91,59.1,36.25,Black,Maize
29,55.01,42.96,Black,Pulses
23.18,55.93,31.73,Sandy,Tobacco
25.19,58.09,62.65,Clayey,Ground Nuts
30.44,67.97,37.89,Sandy,Maize
31.66,60.47,54.89,Black,Barley
32.64,64.3,55.06,Red,Millets
35.96,77.25,46.31,Sandy,Pulses
27.57,53.84,61.93,Red,Paddy
35.24,70.01,41.45,Loamy,Tobacco
32.01,75.48,46.92,Loamy,Pulses
28.57,68.99,26.74,Black,Cotton
29.65,74.25,48.5,Clayey,Wheat
31.88,54.26,51.83,Sandy,Millets
30.33,61.47,37.93,Clayey,Tobacco
34.43,71.22,33.72,Loamy,Ground Nuts
30.99,57.9,54.41,Black,Millets
25.38,47.27,38.73,Sandy,Sugarcane
29.31,42.8,34.07,Loamy,Cotton
22.93,58.67,22,Clayey,Wheat
32.33,62.09,28.28,Red,Maize
23.94,52.75,22.5,Red,Sugarcane
26.11,44.04,20.63,Black,Maize
34.03,68.66,20,Sandy,Paddy
28.66,50.21,39.99,Clayey,Barley
29.25,57.38,56.74,Clayey,Cotton
26.73,63.35,28.54,Red,Maize
29.75,52.14,42.92,Red,Pulses
34.74,69.51,46.51,Red,Sugarcane
25.21,53.68,31.32,Loamy,Sugarcane
26.97,51.24,63.49,Loamy,Cotton
31.39,63.52,49.6,Black,Millets
39.5,68.84,59.07,Sandy,Oil seeds
34.34,68.17,58.41,Red,Maize
32.1,63.35,34.52,Clayey,Cotton
30.78,59.71,47.46,Black,Wheat
27.6,61.78,39.37,Loamy,Paddy
30.31,50.02,52.94,Clayey,Tobacco
28.01,66.74,40.07,Sandy,Oil seeds
29.01,49.29,48.79,Black,Ground Nuts
34.92,71.93,35.76,Sandy,Oil seeds
27.61,59.67,27.04,Sandy,Maize
30.73,51.55,50.9,Sandy,Tobacco
27.12,57.97,29.2,Red,Barley
31.4,55.24,50.94,Clayey,Paddy
32.58,72.75,56.62,Red,Cotton
31.08,53.63,67.76,Red,Pulses
22.92,58.85,40.66,Sandy,Wheat
33.69,68.75,64.77,Sandy,Cotton
38.32,63.67,32.08,Red,Oil seeds
27,53.84,49.81,Clayey,Cotton
31.16,64.16,61.68,Sandy,Cotton
36.68,51.39,43.94,Red,Sugarcane
29.88,69.91,32.28,Sandy,Ground Nuts
28.79,61.44,38.2,Sandy,Oil seeds
38.44,70.05,40.58,Black,Wheat
33.82,74.87,62.48,Black,Ground Nuts
31.87,58.58,44.74,Loamy,Ground Nuts
35.06,66.92,66.68,Sandy,Maize
31.51,53.12,38.43,Loamy,Oil seeds
27.12,59.72,32.35,Black,Oil seeds
30.3,53.26,50.53,Black,Maize
30.39,50.71,35.06,Clayey,Millets
30.46,61.98,38.7,Red,Millets
32.91,59.28,65.83,Red,Maize
36.53,68.28,24.67,Loamy,Millets
31.2,63.41,20,Black,Oil seeds
25.88,51.25,47.05,Red,Oil seeds
25.16,49.77,36.67,Loamy,Sugarcane
37.12,73.59,58.49,Red,Barley
32.36,68.52,44.89,Black,Oil seeds
33.07,59.3,29.82,Sandy,Tobacco
33.7,54.7,46.14,Sandy,Millets
27.23,66.64,23.67,Loamy,Wheat
29.68,59.72,38.04,Sandy,Paddy
26.52,49.31,24.53,Loamy,Maize
28.59,68.77,43.37,Clayey,Pulses
27.05,63.47,50.21,Black,Pulses
26.85,55.04,32.87,Red,Pulses
35.75,65.56,56.3,Loamy,Sugarcane
30.32,57.25,49.76,Red,Millets
25.58,44.88,44.58,Loamy,Millets
36.84,69.25,34.94,Clayey,Sugarcane
26.6,59.53,54.76,Black,Maize
30.17,51.46,26.6,Clayey,Tobacco
23.42,58.92,31.9,Loamy,Cotton
34.71,70.96,45.56,Loamy,Oil seeds
23.21,61.42,38.75,Red,Sugarcane
28.66,55.38,60.99,Red,Cotton
31.02,55.51,28.28,Sandy,Wheat
31.18,61.94,25.48,Clayey,Sugarcane
29.41,59.37,32.03,Sandy,Barley
37.15,54.95,39.11,Red,Ground Nuts
33.32,69.38,35.87,Clayey,Paddy
24.37,53.17,55.48,Red,Wheat
27.64,40.23,66.03,Red,Sugarcane
25.47,54.39,36.46,Black,Ground Nuts
35.97,56.77,47.57,Black,Maize
29.73,55.37,43.18,Red,Maize
30.34,70.27,32.51,Loamy,Ground Nuts
24.16,62.88,41.92,Clayey,Cotton
36.79,58.13,54.07,Red,Ground Nuts
35.66,58,53.6,Sandy,Tobacco
31.46,52.2,31.78,Loamy,Barley
27.52,50.05,30.28,Clayey,Sugarcane
31.72,56.61,58.53,Sandy,Wheat
30.56,61.41,56.55,Red,Ground Nuts
36.1,60.94,59,Clayey,Ground Nuts
31.44,54.65,44.13,Sandy,Pulses
35.97,67.11,42.9,Clayey,Ground Nuts
24.32,56.99,61.02,Red,Oil seeds
28.32,58.66,47.07,Clayey,Tobacco
32.94,58.34,26.77,Sandy,Tobacco
34.71,60.07,27.77,Sandy,Maize
26.56,53.14,68.28,Clayey,Millets
28.67,46.65,41.01,Clayey,Maize
38.53,71.59,55.4,Loamy,Tobacco
26.85,57.04,22.3,Red,Cotton
37.69,56.38,57.45,Clayey,Sugarcane
30.5,44.64,38.98,Black,Maize
26.28,48.68,70,Red,Sugarcane
25.57,62.06,37.05,Clayey,Sugarcane
36.47,68.04,31.14,Black,Barley
29.61,61.46,58.05,Clayey,Maize
32.27,43.73,42.3,Red,Barley
32.45,72.32,58.58,Red,Sugarcane
31.45,59.69,21.84,Clayey,Cotton
30.78,58.79,47.7,Clayey,Sugarcane
34.17,50.98,30.6,Black,Paddy
28.46,59.53,22.83,Sandy,Oil seeds
31.84,70.47,33.25,Sandy,Paddy
32.44,68.93,49.8,Black,Millets
29.94,66.26,49.69,Clayey,Wheat
31.34,71.35,48.67,Black,Ground Nuts
25.63,62.91,41.61,Clayey,Tobacco
34.35,55.97,36.25,Clayey,Millets
30.51,65.48,56.53,Clayey,Cotton
37.83,68.34,49.42,Black,Millets
24.16,50.01,55.95,Sandy,Sugarcane
30.37,56.03,56.06,Red,Wheat
20.52,53.81,70,Black,Sugarcane
30.38,62.75,49.15,Loamy,Millets
26.95,66.15,29.7,Clayey,Maize
30.91,45.69,26.52,Red,Millets
28.2,65.07,29.22,Black,Pulses
33.24,67.96,42.8,Black,Barley
26.61,61.2,31.07,Loamy,Sugarcane
30.87,49.79,47.29,Sandy,Tobacco
29.27,66.25,31.4,Loamy,Paddy
23.6,58.44,26.7,Black,Oil seeds
36.42,67.17,50.44,Sandy,Cotton
20,55.62,31.35,Loamy,Barley
29.8,56.47,33.35,Clayey,Wheat
29.62,47.21,39.21,Black,Cotton
22.62,42.74,22.19,Loamy,Sugarcane
25.29,46.46,44.88,Black,Millets
