Temparature,Humidity,Moisture,Soil Type,Crop Type
39.23,71.01,31.63,Clayey,Cotton
26.84,54.27,49.61,Red,Paddy
34.38,70.03,23.96,Sandy,Oil seeds
37.38,61.81,32.73,Loamy,Cotton
36.92,62.66,58.76,Clayey,Tobacco
31.54,66.48,66.12,Clayey,Wheat
30.38,67.91,57.24,Sandy,Sugarcane
33.13,61.63,41.66,Sandy,Paddy
40,61.51,32.66,Sandy,Paddy
37.05,61.02,32.03,Sandy,Oil seeds
29.45,60,64.63,Loamy,Maize
20.82,42.97,44.06,Red,Tobacco
34.04,60.33,70,Sandy,Oil seeds
25.22,62.81,49.09,Red,Paddy
25.96,53.04,46.11,Black,Barley
34.01,50.12,30.27,Loamy,Tobacco
40,71.27,25.24,Red,Maize
35.95,70.71,37.39,Black,Cotton
29.41,52.65,48.35,Loamy,Barley
33.88,55.46,26.2,Black,Millets
33.99,68.26,39.64,Red,Barley
24.47,57.6,70,Sandy,Tobacco
25.83,44.55,44.99,Sandy,Paddy
24.74,60.74,60.98,Loamy,Pulses
27.19,59.49,56.18,Black,Maize
31.1,50.28,40.57,Clayey,Cotton
26.73,44.52,40.8,Clayey,Paddy
30.46,71.86,41.95,Clayey,Wheat
28.7,59.26,46.42,Black,Pulses
32.49,61.52,47.27,Sandy,Wheat
25.28,55.11,38.36,Clayey,Pulses
23.54,50.26,50.16,Loamy,Millets
28.53,62.54,61.11,Red,Maize
26.45,56.63,64.39,Clayey,Pulses
27.71,67.71,47.17,Loamy,Pulses
24.98,47,20.99,Loamy,Sugarcane
35.07,59.79,61.83,Black,Tobacco
36.94,58.84,55.16,Sandy,Sugarcane
30.26,50.57,43.21,Black,Pulses
32.12,69.24,36.58,Red,Cotton
22.33,46.53,40.1,Clayey,Cotton
27.36,61.34,43.04,Black,Wheat
29.03,53.72,43.41,Loamy,Wheat
32.8,55.77,44.43,Sandy,Barley
32.28,58.89,29.28,Clayey,Pulses
37.53,58.75,51.59,Red,Paddy
22.55,56.57,51.93,Loamy,Oil seeds
22.07,52.72,24.22,Sandy,Millets
28.92,44.74,44.89,Red,Millets
26.05,48.76,45.26,Loamy,Barley
24.84,58.91,43.15,Red,Cotton
30.62,70.7,46.64,Loamy,Oil seeds
26.56,59.44,32.72,Black,Maize
31.15,55.59,35.09,Red,Barley
25.6,57.71,30.94,Black,Millets
26.71,55.75,70,Black,Ground Nuts
29.67,63.41,36.42,Red,Millets
33.3,61.13,64.91,Black,Oil seeds
32.01,57.23,32.85,Sandy,Sugarcane
30.59,54.91,43.28,Sandy,Barley
37.88,74.88,27.06,Red,Tobacco
30.48,47.8,70,Loamy,Paddy
30.3,69.31,52.01,Black,Barley
34.08,55.54,59.21,Black,Millets
38.45,63.15,58.06,Clayey,Barley
24.76,55.27,34.69,Sandy,Sugarcane
25.73,68.57,70,Sandy,Millets
20.56,55.98,65.55,Loamy,Barley
38.77,68.24,57.2,Sandy,Wheat
30.56,55.9,40.77,Clayey,Oil seeds
26.93,51.37,50.87,Sandy,Oil seeds
26.67,42.74,30.17,Red,Maize
31.42,63.61,32.38,Loamy,Wheat
26.7,43.08,32.35,Black,Ground Nuts
26.05,51.11,35.27,Red,Wheat
25.12,46.17,43.74,Red,Oil seeds
32.41,67.07,32.33,Loamy,Barley
27.81,63.26,43.38,Sandy,Wheat
23.36,50.24,34.4,Sandy,Sugarcane
33,57.63,37.28,Loamy,Cotton
26.02,55.23,47.78,Sandy,Oil seeds
26.74,56.43,41.86,Loamy,Maize
33.17,68.4,25.54,Black,Barley
33.5,69.8,35.8,Clayey,Ground Nuts
28.32,55.53,39.8,Clayey,Barley
29.54,71.68,57.48,Sandy,Tobacco
25.68,50.13,50.92,Red,Sugarcane
28.77,63.48,49.52,Red,Barley
23.17,44.36,26.03,Sandy,Tobacco
27.12,63.03,28.6,Loamy,Paddy
31.38,57.13,37.26,Black,Ground Nuts
27.91,58.99,64.03,Black,Oil seeds
36.99,70.45,29.04,Red,Sugarcane
35.01,69.3,40.11,Sandy,Sugarcane
30.71,67.85,56.82,Black,Oil seeds
38.22,70.27,63.95,Black,Ground Nuts
30.23,47.44,55.39,Red,Barley
33.72,52.61,37.01,Black,Millets
29.14,58.06,43.94,Clayey,Paddy
34.18,69.67,48.66,Sandy,Cotton
28.32,59.85,58.07,Sandy,Pulses
28.16,57.48,62.2,Sandy,Cotton
40,52.02,45.67,Clayey,Maize
30.08,57.14,37.49,Clayey,Cotton
27.61,61.04,41.97,Clayey,Barley
23.74,62.35,31.53,Sandy,Ground Nuts
22.26,52.88,34.12,Loamy,Cotton
34.77,66.85,35.35,Clayey,Ground Nuts
26.63,45.47,29.06,Clayey,Pulses
24.69,52.7,23.05,Loamy,Wheat
24.7,48.88,41.18,Black,Pulses
28.79,61.59,40.95,Sandy,Millets
25.37,56.61,56.98,Sandy,Millets
35.56,61.27,33.78,Black,Barley
29.95,59.77,47.09,Red,Oil seeds
28.85,45.97,49.62,Black,Wheat
22.68,53.23,44.85,Clayey,Oil seeds
33.94,57.41,48.69,Loamy,Paddy
34.02,63.05,32.44,Clayey,Sugarcane
26.44,51.89,42.5,Clayey,Sugarcane
27.43,65.87,20,Sandy,Sugarcane
26.23,55.01,32.74,Loamy,Tobacco
30.45,68.48,46.14,Black,Pulses
25.4,50.75,42.4,Black,Barley
27.56,58.15,53,Black,Cotton
37.29,61.83,31.91,Black,Cotton
25.22,56.62,37.89,Sandy,Millets
26.88,58.54,70,Red,Pulses
21.46,49.42,45.96,Sandy,Cotton
28.14,68.89,31.96,Clayey,Cotton
32.55,64.64,43.51,Loamy,Pulses
24.15,40.44,44.93,Red,Ground Nuts
36.93,71.6,35.49,Loamy,Maize
32.73,62.28,57.46,Sandy,Barley
29.55,66.21,41.21,Clayey,Millets
25.75,59.79,24.64,Red,Paddy
35.85,54.97,32.94,Loamy,Ground Nuts
31.4,69.24,29.06,Red,Millets
34.9,71.05,59.48,Red,Wheat
30.98,59.93,30.97,Loamy,Wheat
24.15,51.72,31.91,Red,Sugarcane
27.35,47.36,48.45,Sandy,Oil seeds
30.03,48.19,41.44,Black,Pulses
28.44,52.45,34.64,Red,Millets
24.69,45,34.65,Black,Ground Nuts
34.34,54.99,47.61,Black,Sugarcane
28.13,53.68,52.13,Black,Cotton
27.41,51.23,46.31,Black,Tobacco
32.89,60.09,59.65,Clayey,Wheat
31.34,59.69,60.78,Red,Millets
27.79,58.46,20,Red,Tobacco
22.44,58.98,31.46,Loamy,Oil seeds
