Temparature,Humidity,Moisture,Soil Type,Crop Type
29.62,68.68,36.49,Clayey,Maize
32.64,55.94,53.27,Sandy,Wheat
32.31,48.95,63.07,Loamy,Pulses
36.78,57.38,22.77,Clayey,Wheat
37.71,66.52,23.68,Red,Sugarcane
36.08,75.9,30.95,Red,Cotton
27.5,71.05,41.74,Black,Barley
37.1,64.48,57.39,Loamy,Millets
24.74,60.57,32.84,Black,Cotton
29.31,65.95,20.69,Black,Oil seeds
25.02,47.4,28.38,Red,Wheat
30.86,57.51,25.42,Clayey,Sugarcane
29.43,67.48,32.15,Loamy,Millets
32.19,54.53,52.95,Loamy,Millets
25.53,52.33,58.88,Red,Sugarcane
32.93,62.95,42.75,Black,Sugarcane
23.13,57.17,30.1,Clayey,Barley
34.3,61.63,47.02,Black,Wheat
36.18,59.14,62.07,Red,Maize
24.32,42.11,32.47,Loamy,Pulses
32.82,51.38,44.81,Black,Ground Nuts
34.62,70.94,56.04,Sandy,Pulses
34,66.54,55.39,Red,Ground Nuts
28.62,47.01,27.51,Loamy,Sugarcane
35.35,71.27,70,Loamy,Barley
35,59.47,32.84,Clayey,Sugarcane
33.59,57.66,54.37,Loamy,Wheat
32.15,69.95,36.68,Loamy,Paddy
24.84,52.43,64.91,Red,Paddy
33.7,53.48,55.24,Black,Sugarcane
31.05,66.1,67.51,Black,Wheat
31.65,52.45,40.07,Sandy,Oil seeds
29.95,51.27,44.42,Black,Pulses
36.15,75.78,34.18,Red,Ground Nuts
28.74,59.78,62.23,Red,Wheat
29.69,64.42,57.32,Black,Wheat
32.92,74.73,37.68,Loamy,Wheat
40,71.69,45.98,Clayey,Pulses
29.82,57.59,58.76,Clayey,Wheat
31.74,63.6,38.22,Red,Maize
25.58,56.58,54.54,Sandy,Maize
36.47,69.23,46.99,Sandy,Tobacco
28.88,68.91,22.41,Loamy,Barley
29.26,62.18,50.45,Black,Wheat
32.44,64,39.76,Sandy,Tobacco
27.83,54.18,53.54,Clayey,Wheat
24.36,56.1,54.7,Loamy,Millets
32.16,64.74,23.88,Black,Wheat
28.08,51.05,51.19,Black,Paddy
26.09,60.39,70,Red,Oil seeds
28.7,50.97,22.32,Loamy,Maize
31.44,60.25,50.87,Clayey,Barley
39.86,58.58,45.17,Black,Pulses
28.69,43.52,47.72,Black,Paddy
31.16,66.55,38.16,Loamy,Oil seeds
31.87,65.45,31.98,Sandy,Barley
33.32,63.9,66.9,Clayey,Paddy
31.98,63.51,24.19,Sandy,Wheat
29.3,52.52,59.05,Sandy,Barley
28.2,46.6,47.75,Black,Pulses
26.86,63.11,40.03,Red,Wheat
25.75,46.01,43.13,Red,Paddy
32.35,49.24,48.5,Loamy,Millets
30.13,64.72,39.08,Black,Millets
34,66.67,32.44,Loamy,Ground Nuts
27.52,64,39,Sandy,Ground Nuts
28.04,57.31,37.69,Clayey,Maize
26.14,57.9,20,Red,Cotton
25.63,43.51,39.59,Loamy,Maize
29.22,73.79,56.71,Clayey,Paddy
30.34,61.61,33.6,Sandy,Sugarcane
36.52,68.56,47.25,Sandy,Pulses
23.28,56.67,68.46,Clayey,Maize
29.37,63.97,20,Sandy,Wheat
24.55,46.15,28.78,Sandy,Millets
29.21,62.99,20.75,Black,Pulses
33.56,64.48,49.59,Clayey,Tobacco
28.72,54.05,46.87,Sandy,Wheat
32.29,67.95,50.47,Black,Ground Nuts
28.08,56.34,41.97,Red,Tobacco
32.86,67.54,58.78,Clayey,Maize
25.52,48.3,60.18,Sandy,Wheat
37.23,62.96,32.84,Clayey,Barley
31.69,58.52,66.67,Red,Tobacco
25.23,42.61,57.32,Clayey,Cotton
31.22,60.38,20,Sandy,Wheat
36.36,66.52,63.86,Loamy,Sugarcane
27.29,59.32,68.93,Clayey,Maize
36.39,71,65.23,Loamy,Barley
29.78,63.98,40.9,Sandy,Sugarcane
31.27,60.81,33.61,Black,Pulses
23.99,48.68,20,Clayey,Oil seeds
27.91,45.32,31.67,Loamy,Wheat
34.26,74.07,39.31,Black,Paddy
22.06,52.67,39.56,Clayey,Maize
33.9,52.87,59.39,Clayey,Cotton
30.95,58.67,49.62,Black,Maize
28.93,43.63,41.64,Sandy,Cotton
28.89,65.73,67.41,Black,Pulses
23.75,41.84,36.89,Loamy,Pulses
32.89,73.2,61.14,Red,Barley
25.18,44.54,29.17,Sandy,Sugarcane
25.16,62.12,48.45,Loamy,Cotton
31.85,66.55,47.93,Red,Paddy
31.23,56.4,57.12,Black,Maize
33.73,55.28,55.87,Sandy,Wheat
29.48,62.99,28.37,Red,Pulses
35.22,74.25,40.93,Clayey,Ground Nuts
29.55,69.77,43.55,Black,Maize
31.42,62.68,53.13,Black,Paddy
31.87,70.05,30.84,Loamy,Sugarcane
28.52,53.09,38.5,Clayey,Oil seeds
31.18,54.18,36.66,Black,Sugarcane
34.43,56.84,51.15,Clayey,Pulses
31.91,60.89,34.53,Sandy,Wheat
29.88,43.2,21.33,Black,Ground Nuts
27.52,52.93,58.25,Clayey,Paddy
35.82,64.69,38.55,Red,Paddy
22.52,49.65,29.74,Sandy,Wheat
25.12,54.96,33.96,Clayey,Oil seeds
28,51.97,28.7,Red,Millets
36.28,59.06,26.66,Black,Maize
27.91,59.9,44.02,Clayey,Cotton
26.35,57.93,25.04,Loamy,Pulses
33.47,57.91,25.73,Clayey,Tobacco
30.31,50.75,39.01,Black,Oil seeds
28.95,60.12,46.69,Red,Ground Nuts
28.04,68.04,35.47,Clayey,Tobacco
28.77,46.44,53.68,Sandy,Maize
27.5,46.3,38.5,Sandy,Maize
35.03,73.63,57.92,Loamy,Cotton
37.17,56.02,62.53,Clayey,Wheat
24.05,46.54,42.61,Black,Maize
33.73,61.96,28.3,Red,Sugarcane
20.72,56.64,38.74,Clayey,Barley
25.39,54.64,36.2,Loamy,Ground Nuts
33.49,64.59,37.02,Loamy,Cotton
34.24,73.77,56.36,Red,Pulses
27.58,65.51,52.06,Clayey,Tobacco
40,66.7,39.73,Loamy,Millets
36.43,71.29,30.73,Clayey,Oil seeds
35.3,59.61,44.25,Loamy,Oil seeds
39.39,71.67,49.34,Black,Barley
35.79,67.64,45.04,Red,Barley
37.78,73.38,36.03,Black,Tobacco
31.38,48.73,62.27,Loamy,Millets
