Temparature,Humidity,Moisture,Soil Type,Crop Type
31.92,57.5,20.26,Black,Pulses
26.11,62.81,52.46,Black,Maize
31.74,56.28,31.1,Red,Sugarcane
26.51,50.69,57.11,Sandy,Sugarcane
27.64,45.49,55.3,Sandy,Ground Nuts
23.87,47.11,30.61,Red,Barley
23.66,40.83,70,Clayey,Millets
33.76,58.07,50.17,Sandy,Paddy
31.68,68.95,50.54,Red,Maize
31.1,63.92,36.28,Clayey,Sugarcane
24.74,47.58,54.2,Black,Millets
35.22,60.12,46.49,Sandy,Barley
32.58,67.24,56.32,Loamy,Tobacco
29.9,41,54.27,Red,Oil seeds
29.13,55.23,53.06,Black,Oil seeds
35.93,65.09,36.26,Red,Sugarcane
29.69,56.63,36.01,Sandy,Sugarcane
40,79.57,38.94,Black,Oil seeds
30.73,63.13,53.36,Clayey,Sugarcane
34.58,63.02,35.88,Clayey,Wheat
32.91,71.31,38.32,Black,Barley
29.62,60.67,58.93,Clayey,Cotton
25.82,56.17,23.88,Red,Ground Nuts
30.18,45.76,24.6,Loamy,Tobacco
34.51,64.96,68.56,Loamy,Cotton
31.86,75.29,53.2,Red,Tobacco
30.59,60.6,24.53,Black,Maize
32.69,60.02,43.69,Clayey,Pulses
24,56.92,43.36,Loamy,Pulses
27.83,58.41,68.93,Red,Tobacco
27.23,66.1,32.32,Black,Millets
25.95,57.37,31.82,Clayey,Maize
27.34,49.39,47.11,Red,Cotton
32.7,69.18,36.19,Black,Sugarcane
29.53,46.72,43.55,Loamy,Pulses
28.9,48.22,39.67,Clayey,Barley
35.66,61.27,31.86,Loamy,Barley
33.06,62,55.12,Loamy,Ground Nuts
31.14,77.02,43.96,Loamy,Wheat
20.91,53.57,35.19,Black,Oil seeds
34.57,63.31,53.18,Red,Millets
27.6,48.28,62.38,Loamy,Ground Nuts
24.17,52.54,33.16,Clayey,Wheat
28.28,46.26,50.83,Black,Paddy
24.12,45.11,46.29,Red,Barley
36.9,71.22,41.65,Loamy,Paddy
29.28,63.52,20,Sandy,Wheat
24.87,54.64,70,Clayey,Wheat
31.79,50.54,69.15,Sandy,Paddy
24.1,56.35,69.1,Red,Wheat
34.29,70.43,40.37,Sandy,Millets
39.21,64.25,56.31,Loamy,Cotton
26.52,57.57,36.45,Clayey,Tobacco
34.53,60.32,35.86,Red,Wheat
29.51,53.95,38.65,Loamy,Maize
40,80,50.64,Clayey,Pulses
24.11,60.41,41.46,Loamy,Barley
24.44,60.46,56.1,Loamy,Wheat
29.34,45.2,20,Clayey,Ground Nuts
31.05,53.19,63.73,Black,Ground Nuts
23.13,55.8,33.99,Loamy,Sugarcane
28.33,43.93,25.2,Loamy,Tobacco
35.37,57.59,60.56,Loamy,Cotton
30.74,66.87,53.32,Sandy,Wheat
23.04,47.21,40.69,Red,Barley
32.11,52.48,33.96,Red,Pulses
27.52,61.83,53.46,Red,Paddy
24.65,52.32,60.58,Red,Paddy
29.71,47.01,64.16,Loamy,Ground Nuts
34.15,71.52,33.6,Sandy,Oil seeds
23.74,54.65,41.61,Red,Sugarcane
24.58,45.65,30.81,Sandy,Cotton
32.75,65.56,34.53,Red,Sugarcane
30.4,61.28,25.58,Sandy,Paddy
33.96,56.48,62.18,Red,Pulses
37.09,60.97,41.55,Sandy,Ground Nuts
23.11,52.75,34.6,Clayey,Pulses
27.41,53.99,29.32,Sandy,Paddy
25.08,60.16,44.64,Sandy,Tobacco
21.99,47.5,60.36,Black,Wheat
28.41,58.44,37.48,Black,Oil seeds
31.21,64.21,39.12,Red,Paddy
36.34,65.98,39.34,Black,Ground Nuts
27.51,53.02,38.86,Black,Wheat
36.5,66.66,48.43,Red,Paddy
32.58,49.88,50.8,Loamy,Oil seeds
22.66,52.77,39.99,Sandy,Wheat
34.78,71.14,47.75,Loamy,Millets
28.78,45.77,50.49,Loamy,Ground Nuts
37.26,69.8,44.45,Red,Sugarcane
31.02,71.81,28.02,Red,Millets
26.05,54.67,33.13,Red,Tobacco
36.85,64.33,49.71,Red,Maize
27.4,63.02,52.99,Black,Sugarcane
33.68,57.45,56.5,Red,Ground Nuts
33.12,60.82,39.61,Sandy,Ground Nuts
27.99,45.61,37.12,Red,Maize
34.33,62.47,37.74,Red,Tobacco
22.33,50.62,42.7,Clayey,Tobacco
29.22,70.28,53.37,Black,Tobacco
23.59,61.65,24.77,Red,Paddy
33.15,75.63,42.38,Sandy,Oil seeds
31.36,53.84,27.06,Red,Ground Nuts
40,63.61,36.05,Sandy,Wheat
38.04,56.36,50.4,Loamy,Wheat
22.19,49.39,34.73,Red,Cotton
30.09,63.52,37.48,Black,Paddy
30.57,44.28,55.42,Red,Cotton
29.46,57.44,57.58,Red,Cotton
21.12,49.29,25.08,Loamy,Millets
31.04,70.01,59.44,Sandy,Tobacco
23.19,56.16,38.28,Sandy,Oil seeds
30.91,63.67,38.76,Black,Pulses
29.06,63.72,47.54,Loamy,Ground Nuts
25.38,51.53,63.5,Sandy,Ground Nuts
24.56,57.17,20,Black,Maize
32.99,53.49,45.4,Sandy,Tobacco
30.94,49.64,52.81,Black,Wheat
21.84,58.1,32.37,Loamy,Wheat
31.2,65.53,61.24,Loamy,Ground Nuts
27.88,56.24,25.31,Black,Tobacco
30.71,51.6,50.02,Red,Oil seeds
35.35,50.2,38.74,Sandy,Tobacco
27.77,60.44,28.67,Sandy,Maize
36.38,69.84,28.62,Loamy,Tobacco
28.58,59.41,34.2,Black,Sugarcane
23.87,62.47,29.22,Loamy,Sugarcane
28.72,42.07,47.05,Sandy,Maize
23.68,41.79,27.14,Loamy,Tobacco
27.77,59.49,32.14,Clayey,Wheat
31.06,67.37,38.26,Loamy,Millets
31.94,59.91,47.92,Black,Sugarcane
35.86,55.82,52.48,Red,Wheat
27.17,66.27,40.8,Sandy,Maize
32.45,57.72,20.29,Clayey,Paddy
30.79,55.86,51.44,Clayey,Maize
32.83,55.5,42.51,Black,Wheat
35.2,70.49,38.88,Black,Wheat
30.64,51.42,38.91,Black,Sugarcane
27.83,53.52,35.02,Clayey,Wheat
34.85,58.22,40.91,Clayey,Ground Nuts
27.3,49.21,20.19,Red,Paddy
33.34,69.09,26.48,Black,Sugarcane
35.9,54.1,36.4,Black,Wheat
21.64,49.34,59.85,Sandy,Ground Nuts
33.09,55.04,57.68,Red,Wheat
27.43,53.4,34.5,Red,Ground Nuts
25.14,52.47,52.19,Sandy,Paddy
35.99,77.54,34.61,Black,Tobacco
28.74,67.46,41.86,Black,Tobacco
