Temparature,Humidity,Moisture,Soil Type,Crop Type
24.65,57.12,52.24,Loamy,Oil seeds
24.61,59.11,55.45,Clayey,Oil seeds
27.55,50.87,37.69,Loamy,Wheat
27.77,68.01,52.99,Black,Cotton
31.08,59.06,47.05,Sandy,Tobacco
27.26,62.16,33.59,Black,Barley
24.69,55.52,22.39,Clayey,Ground Nuts
33.35,65.13,26.44,Clayey,Wheat
33.4,49.71,50.01,Clayey,Sugarcane
32.29,62.66,37.32,Clayey,Barley
23.48,58.98,66.26,Clayey,Oil seeds
35.91,64.54,51.18,Clayey,Tobacco
23.18,59.48,46.95,Sandy,Sugarcane
37.6,61.35,36.62,Red,Barley
34.08,67.3,66.45,Black,Wheat
38.16,64.57,44.12,Sandy,Cotton
34.31,75.92,40.55,Clayey,Cotton
28.13,62.39,53.4,Loamy,Cotton
25.04,66.1,46.92,Clayey,Pulses
35.22,56.07,66.76,Red,Tobacco
33.39,58.29,46.97,Black,Wheat
31.97,56.43,38.33,Red,Ground Nuts
29.39,52.92,44.26,Red,Sugarcane
28.22,63.09,31.79,Loamy,Oil seeds
28.99,57.8,41.7,Black,Wheat
31.7,60.31,42.96,Loamy,Barley
28.82,62.02,40.63,Clayey,Maize
31.71,52.75,30.13,Clayey,Oil seeds
27.04,53.79,60.68,Black,Millets
28.31,66.5,29.81,Clayey,Millets
27.83,55.13,30.2,Loamy,Wheat
30.04,58.87,38.82,Clayey,Paddy
35.85,70.43,52.65,Black,Wheat
32.69,55.16,54.36,Red,Paddy
25.42,55.67,20,Loamy,Tobacco
36.08,58.63,55.26,Black,Cotton
32.87,55.38,34.81,Loamy,Maize
33.54,64.83,36.55,Clayey,Barley
24.47,48.83,63.87,Clayey,Pulses
30.37,59.55,46.99,Sandy,Cotton
34.67,56.47,33.94,Black,Cotton
30.85,62.67,70,Loamy,Maize
30.26,51.93,67.2,Sandy,Tobacco
31.2,58.13,55.28,Clayey,Maize
30.08,70.01,35,Clayey,Sugarcane
30.41,57.18,58.29,Red,Paddy
29.58,55.83,32.4,Sandy,Sugarcane
24.66,51.66,45.41,Black,Wheat
33.91,67.92,38.66,Black,Oil seeds
26.95,47.7,20.39,Clayey,Ground Nuts
26.25,56.03,69.41,Sandy,Sugarcane
26.88,54.41,28.3,Clayey,Maize
38.72,72.63,44.83,Black,Paddy
29.2,55.04,68.65,Loamy,Millets
24.84,54.15,44.72,Clayey,Maize
31.87,61.74,41.71,Sandy,Sugarcane
33.22,55.48,63.02,Red,Tobacco
33.82,72.77,45.9,Sandy,Paddy
40,66.66,43.95,Black,Millets
23.32,51.38,36.32,Clayey,Paddy
35.87,59.89,50.2,Clayey,Pulses
35.78,74.8,29.82,Black,Ground Nuts
28.48,54.42,23.99,Red,Maize
26.58,48.73,49.63,Loamy,Tobacco
26.2,54.23,41.59,Red,Oil seeds
33.25,59.02,58.34,Black,Tobacco
32.1,66.19,31.38,Clayey,Paddy
21.71,58.45,32.63,Sandy,Pulses
37.74,72.77,41.36,Clayey,Pulses
40,74.04,47.46,Black,Cotton
26.52,54.16,39.44,Clayey,Tobacco
31.34,61.15,61.58,Black,Pulses
26.47,52.11,39.99,Black,Sugarcane
25.28,45.69,24.19,Loamy,Sugarcane
31.12,58.29,37.01,Clayey,Ground Nuts
27.26,62.29,46.78,Sandy,Paddy
24.52,45.6,63.28,Red,Tobacco
35.75,63.57,38.89,Loamy,Barley
25.55,63.42,27.81,Loamy,Paddy
30.84,63.15,54.37,Black,Tobacco
28.63,52.84,34.25,Clayey,Maize
32.94,72.52,37.15,Sandy,Barley
37.38,69.43,42.68,Loamy,Oil seeds
22.27,40.25,63.8,Clayey,Sugarcane
25.84,44.81,44.37,Red,Oil seeds
33.02,49.45,31.28,Black,Barley
30.45,57.02,53.78,Sandy,Sugarcane
37.66,55.23,31.77,Clayey,Maize
34.19,63.11,35.01,Clayey,Cotton
32.13,55.38,43.65,Black,Sugarcane
36.31,62.76,31.8,Sandy,Wheat
30,48.39,24.07,Clayey,Maize
32.96,52.26,42.35,Clayey,Tobacco
30.6,52.99,29.12,Sandy,Oil seeds
23.83,52.78,20,Black,Pulses
23.74,48.91,62.89,Sandy,Paddy
22.61,51.15,40.5,Sandy,Barley
22.26,58.83,33.35,Red,Millets
27.42,50.44,30.86,Loamy,Millets
32.38,55.82,40.91,Sandy,Oil seeds
32.77,60.55,61.77,Clayey,Sugarcane
28.08,58.59,44.33,Red,Millets
38.07,67.05,32.47,Sandy,Wheat
25.38,57.54,70,Black,Barley
26.79,43.38,41.56,Clayey,Oil seeds
22.05,52.83,36.27,Red,Sugarcane
31.02,47.08,52.83,Loamy,Pulses
28.97,59.7,23.81,Loamy,Oil seeds
29.42,56.7,47.96,Black,Maize
29.51,56.65,41.98,Loamy,Millets
25.84,57.48,40.97,Red,Pulses
35.66,53.57,31.42,Sandy,Ground Nuts
30.28,53.79,45.41,Black,Ground Nuts
33.46,60.18,43.06,Black,Maize
22.05,46.19,28.77,Clayey,Ground Nuts
40,67.16,44.64,Sandy,Cotton
35.64,57.39,53.46,Loamy,Cotton
32,69.37,40.63,Red,Millets
28.35,55.27,47.18,Loamy,Barley
36.17,70.81,32.25,Clayey,Sugarcane
26.26,49.17,33.65,Loamy,Pulses
29.77,53.93,44.28,Sandy,Tobacco
28.12,49.45,37.57,Sandy,Sugarcane
31.84,54.29,26.55,Loamy,Paddy
34.76,56.86,47.11,Red,Wheat
30.08,49.47,60.63,Black,Paddy
23,60.54,38.01,Red,Oil seeds
25.3,50.39,29.86,Red,Sugarcane
29.65,55.27,57.09,Black,Millets
28.53,57.4,65.78,Clayey,Wheat
23.52,62.06,63.73,Red,Wheat
26.74,51.72,49.96,Loamy,Oil seeds
36.27,58.72,31.17,Loamy,Pulses
30.8,59.23,32.46,Clayey,Ground Nuts
34.33,61.6,35.53,Clayey,Maize
25.38,61.44,49.36,Sandy,Wheat
26.37,46.29,20,Black,Cotton
35.61,69.21,45.08,Clayey,Sugarcane
26.38,57.12,57.3,Sandy,Barley
26.28,53.99,20,Sandy,Cotton
33.29,64.15,33.58,Loamy,Paddy
32.06,58.25,33.38,Clayey,Tobacco
39.4,57.28,40.19,Black,Tobacco
40,68.47,49.84,Red,Maize
38.66,61.44,26.03,Black,Pulses
38.84,59.67,60.84,Loamy,Paddy
31.42,54.93,41.21,Clayey,Ground Nuts
31.94,52.61,58.38,Loamy,Millets
33.81,55.89,56.88,Clayey,Pulses
28.61,59.13,22.9,Clayey,Sugarcane
33.41,53.69,63.42,Red,Barley
29.76,60.63,45.62,Black,Wheat
31.81,66.62,69.44,Sandy,Pulses
