Temparature,Humidity,Moisture,Soil Type,Crop Type
32.84,66.23,49.59,Black,Ground Nuts
29.04,61.31,47.24,Loamy,Oil seeds
32.43,58.32,61.02,Sandy,Wheat
34.77,69.36,44.88,Clayey,Ground Nuts
29.15,57.25,55.55,Clayey,Sugarcane
39.99,72.77,49.75,Sandy,Paddy
32.34,52.54,32.24,Black,Paddy
35.63,59.21,51.58,Loamy,Sugarcane
34.29,63.96,28.02,Loamy,Cotton
24.99,51.26,34.71,Sandy,Ground Nuts
25.09,62.93,34.08,Black,Millets
29.11,56.91,62.25,Black,Ground Nuts
30.58,61.29,60.2,Black,Tobacco
24.25,57.38,30.23,Sandy,Paddy
24.2,55.48,57.9,Black,Barley
20.69,57.12,59.85,Sandy,Tobacco
27.56,67.78,36.61,Red,Millets
21.97,48.06,43.61,Loamy,Cotton
36.42,59.37,37.49,Red,Paddy
33.72,57.94,36.36,Black,Oil seeds
36.86,66.97,28.44,Clayey,Ground Nuts
20.76,48.98,63.92,Black,Tobacco
35.38,56.76,21.51,Black,Millets
28.96,64.48,27.52,Clayey,Oil seeds
28.62,45.89,61.45,Sandy,Cotton
32.64,66.3,39.89,Black,Ground Nuts
35.16,73.41,48.63,Clayey,Paddy
23.55,54.07,32.68,Loamy,Pulses
27.06,59.18,59.42,Black,Tobacco
22,57.32,45.85,Sandy,Tobacco
31.75,57.58,30.58,Clayey,Paddy
29.11,60.77,61.25,Red,Sugarcane
28.85,63.24,39.74,Red,Oil seeds
30.29,53.7,25.09,Loamy,Wheat
33.04,63.52,47.86,Black,Paddy
21.37,53.85,26.22,Sandy,Ground Nuts
34.88,62.36,57.79,Clayey,Pulses
27.81,66.3,59.63,Clayey,Cotton
26.02,65.02,48.03,Loamy,Barley
24.9,59.13,55.71,Loamy,Tobacco
39.86,74.47,42.82,Red,Barley
34.01,55.99,29.3,Sandy,Wheat
32.69,57.68,48.14,Loamy,Paddy
31.99,47.84,39.57,Black,Maize
39.59,72.27,42.36,Sandy,Wheat
29.71,48.75,26.24,Loamy,Tobacco
32,72.09,42.61,Loamy,Millets
39.03,74.51,65.94,Loamy,Wheat
39.83,65.33,33.3,Sandy,Cotton
30.53,70.52,56.87,Sandy,Ground Nuts
37.44,60.97,52.15,Red,Wheat
25.65,56.93,32.12,Clayey,Sugarcane
28.01,69.54,20.78,Loamy,Paddy
27.33,52.91,29.81,Loamy,Maize
27,54.79,41.03,Loamy,Tobacco
28.27,45.54,63.35,Loamy,Millets
39.37,73.58,47.49,Sandy,Barley
29.14,54.24,24.55,Black,Oil seeds
31.76,43.24,56.29,Clayey,Barley
27.27,59.89,20,Sandy,Tobacco
24,49.08,66.12,Red,Millets
34.15,67.47,27.11,Black,Millets
28.67,58.79,59,Sandy,Pulses
30.11,63.4,62.56,Sandy,Oil seeds
38.97,55.72,35.47,Black,Tobacco
32.02,60.85,31.09,Black,Barley
28.02,66.84,58.92,Sandy,Paddy
30.66,52.06,46.15,Black,Cotton
27.05,58.49,39.27,Sandy,Ground Nuts
28.21,57.07,40.54,Sandy,Paddy
25.6,45,55.92,Red,Cotton
29.75,61.63,34.96,Black,Tobacco
35.91,52.46,56.61,Sandy,Tobacco
23.45,51.03,44.45,Black,Pulses
35.86,70.31,54.4,Clayey,Ground Nuts
29.26,71.92,44.23,Clayey,Pulses
35.79,66.77,34.39,Loamy,Barley
26.49,47.23,30.23,Red,Barley
25.05,57.08,55.46,Clayey,Tobacco
32.42,54.71,33.03,Sandy,Paddy
39.85,60.31,29.29,Sandy,Cotton
27.87,61.38,57.51,Red,Pulses
20.76,55.99,62.58,Clayey,Tobacco
22.3,56.51,42.72,Sandy,Tobacco
32.17,55.02,37.37,Sandy,Sugarcane
32.58,58.58,34.16,Loamy,Maize
30.81,63.77,70,Red,Maize
32.86,59.79,41.11,Clayey,Sugarcane
28.58,56.91,45.99,Red,Barley
30.9,68.25,36.56,Sandy,Wheat
28.35,48.46,32.32,Clayey,Millets
30.44,69.49,24.3,Red,Sugarcane
22.26,42.14,35.5,Loamy,Millets
27.59,59.58,58.65,Sandy,Barley
28,41.61,30.62,Red,Oil seeds
29.15,57.67,32.35,Black,Sugarcane
31.09,62.05,42.38,Red,Cotton
20.86,49.09,28.16,Loamy,Paddy
34.1,57.33,56.67,Black,Tobacco
26.9,52.19,33.57,Red,Cotton
26.55,52.44,67.67,Black,Ground Nuts
26.56,57.43,26.53,Red,Tobacco
31.72,58.72,70,Sandy,Sugarcane
25.55,50.88,27.55,Loamy,Cotton
31.42,59.9,29.07,Black,Millets
28.24,51.23,42.62,Red,Cotton
30.09,46.89,35.95,Loamy,Wheat
28.94,62.47,31.99,Loamy,Sugarcane
39.33,59.27,40.62,Clayey,Wheat
29.89,55.53,32.61,Loamy,Barley
30.28,56.11,40.03,Sandy,Pulses
40,63.63,40.65,Clayey,Millets
36.4,55.11,26.14,Red,Wheat
27.28,47.79,29.37,Clayey,Millets
27.38,53.83,55.09,Red,Maize
29.14,64.95,36.54,Black,Paddy
32.93,62.73,59.96,Loamy,Paddy
24.71,50.55,62.03,Red,Pulses
29.94,58.85,54.14,Sandy,Cotton
29.48,59.59,66.35,Black,Pulses
31,51.8,44.91,Sandy,Sugarcane
28.55,67.66,35.99,Loamy,Pulses
31.06,58.49,40.24,Black,Cotton
23.88,52.3,27.19,Black,Cotton
30.3,45.03,57.51,Loamy,Sugarcane
23.43,55.73,32.02,Sandy,Millets
30.56,67.31,36.79,Clayey,Sugarcane
27.68,57.8,70,Red,Wheat
25.34,50.98,53.43,Loamy,Oil seeds
24.4,47.18,49.55,Loamy,Cotton
31.8,56.53,35.42,Loamy,Barley
22.54,58.92,51.76,Red,Maize
35.49,77.62,56.57,Clayey,Ground Nuts
25.05,49.33,48.69,Loamy,Maize
26.52,47.52,49.4,Red,Oil seeds
36.29,74.2,54.68,Sandy,Paddy
32.94,50.95,43.98,Sandy,Barley
27.87,49.55,33,Clayey,Tobacco
29.86,65.84,66.44,Red,Barley
30.39,54.61,51.82,Black,Tobacco
23.19,50.83,60.22,Sandy,Millets
25.12,58.07,40.47,Sandy,Sugarcane
29.41,52.87,50.35,Black,Cotton
38.48,80,59.16,Red,Oil seeds
25.8,57.61,40.46,Red,Barley
25.27,55.44,29.6,Clayey,Ground Nuts
26.56,58.48,45.6,Sandy,Ground Nuts
30.71,56.3,70,Black,Maize
24.99,65.8,51.83,Black,Barley
28.61,46.05,42.05,Sandy,Oil seeds
32.63,64.54,36.41,Clayey,Ground Nuts
24.98,47.19,51.65,Sandy,Oil seeds
27.93,46.76,56.5,Black,Paddy
31.01,66.62,62.69,Sandy,Tobacco
