Temparature,Humidity,Moisture,Soil Type,Crop Type
24.48,49.05,33.85,Loamy,Tobacco
36.65,55.69,61.93,Black,Ground Nuts
35.8,52.09,38.81,Sandy,Tobacco
30.7,65.78,39.17,Red,Barley
26.47,52.63,37.92,Clayey,Pulses
28.61,63.87,29.29,Red,Cotton
33.19,51.22,31.92,Loamy,Tobacco
34.34,59.1,53.66,Black,Pulses
31.92,64.08,56.9,Loamy,Barley
24.19,48.21,44.34,Black,Paddy
32.55,64.38,28.02,Black,Oil seeds
30.08,65.89,54.29,Loamy,Sugarcane
31.67,50.73,39.1,Sandy,Wheat
30.61,57.26,56.71,Clayey,Oil seeds
29.32,47.61,44.18,Loamy,Wheat
40,77.37,53.95,Loamy,Sugarcane
33.43,54.28,50.93,Red,Ground Nuts
33.69,65.59,44.33,Clayey,Sugarcane
22.93,58.97,53.96,Black,Sugarcane
22.07,43.99,24.58,Clayey,Sugarcane
30.94,49.05,21.4,Black,Paddy
22.15,48.66,61,Loamy,Oil seeds
35.01,61.43,53.19,Black,Wheat
27.47,49.35,52.45,Red,Wheat
30.34,71.91,39.7,Clayey,Oil seeds
26.1,47.87,27.14,Sandy,Wheat
37.5,61.09,54.31,Black,Wheat
31.12,67.16,45.77,Red,Barley
38.12,68.6,34.16,Sandy,Oil seeds
33.08,69.06,68.37,Red,Oil seeds
37.86,56.43,47.62,Clayey,Tobacco
32.29,49.94,49.05,Clayey,Cotton
29.64,66.03,65.05,Black,Tobacco
31.15,52.04,47.36,Loamy,Paddy
32.31,64.95,55.13,Sandy,Cotton
31.39,65.28,55.06,Clayey,Sugarcane
31.23,47.26,33.63,Sandy,Wheat
33.15,56.83,29.47,Black,Millets
28.74,45.6,40.97,Black,Maize
36.5,63.95,29.3,Clayey,Sugarcane
31.25,65.16,61.75,Red,Barley
31.34,65.3,45.94,Clayey,Cotton
39.17,60.87,33.65,Sandy,Sugarcane
22.03,55.73,44.87,Sandy,Wheat
29.57,61.19,62.88,Black,Paddy
37.28,59.54,42.77,Loamy,Oil seeds
30.44,73.8,29.62,Loamy,Maize
28.69,53,41.72,Red,Pulses
27.38,58.03,33.27,Red,Barley
32.77,69.64,45.76,Sandy,Wheat
36.41,64.96,59.81,Black,Sugarcane
33.79,66.5,37.64,Sandy,Wheat
30.15,60.11,44.88,Red,Maize
35.75,72.31,48.51,Loamy,Sugarcane
32.08,58.58,35.11,Loamy,Millets
26.02,63.08,29.67,Loamy,Oil seeds
29.95,45.82,45.65,Red,Ground Nuts
29.26,50.69,34.13,Loamy,Ground Nuts
28.69,51.59,39.81,Clayey,Barley
24.47,41.96,66.66,Sandy,Ground Nuts
37.73,63.94,57.35,Loamy,Oil seeds
32.67,56.69,27.33,Red,Cotton
27.86,60.04,35.19,Loamy,Ground Nuts
29.87,53.12,36.23,Black,Barley
33.95,67.07,62.06,Red,Tobacco
22.85,48.3,34.63,Sandy,Tobacco
28.65,55.95,65.2,Loamy,Wheat
29.16,60.54,23.72,Black,Maize
40,67.52,54.89,Clayey,Sugarcane
25.43,65.1,28.58,Loamy,Wheat
31.04,55.09,20,Black,Cotton
39.18,63.25,53.62,Red,Wheat
27.84,60.23,45.59,Red,Paddy
27.65,53.31,61.72,Clayey,Millets
40,66.91,30.02,Loamy,Millets
26.64,56.92,41.8,Black,Oil seeds
33.92,70.15,30.72,Sandy,Oil seeds
30.11,59.1,51.32,Black,Maize
27.9,64.75,32.03,Black,Pulses
25.22,53.73,30.89,Sandy,Sugarcane
29.14,53.05,39.37,Black,Millets
32.25,57.98,33.41,Clayey,Barley
25.26,57.8,26.57,Red,Sugarcane
30.43,47.52,45.72,Loamy,Oil seeds
27.7,45.51,25.68,Black,Oil seeds
22.92,45.66,20.23,Clayey,Maize
35.68,58.08,28.71,Red,Paddy
22.5,42.27,32.46,Clayey,Maize
28.63,54.93,54.17,Black,Oil seeds
33.93,53.66,42.21,Loamy,Tobacco
31.52,60.7,46.13,Loamy,Millets
27.84,69.92,32.53,Loamy,Paddy
30.09,63.88,29.57,Red,Barley
30.66,73.88,52.09,Loamy,Barley
30.75,60.98,45.39,Clayey,Pulses
24.83,53.1,42.24,Red,Maize
29.26,43.57,38.57,Sandy,Wheat
33.46,60.05,38.08,Red,Maize
37.04,64.29,36.18,Red,Barley
38.74,57.13,29.33,Clayey,Maize
30.89,51.81,22.19,Sandy,Millets
32.42,64.25,35.46,Loamy,Wheat
24.94,59.04,40.73,Loamy,Paddy
24.57,56.6,34.73,Clayey,Pulses
34.8,58.49,45.25,Clayey,Oil seeds
25.54,65.98,69.67,Black,Sugarcane
33.34,55.85,23.34,Red,Sugarcane
29.55,56.78,47.37,Clayey,Wheat
27.34,51.79,44.97,Black,Tobacco
27.57,60.98,50.89,Red,Tobacco
35.14,67.73,25.02,Red,Pulses
33.45,62.3,57.89,Loamy,Oil seeds
34.73,60.41,49.08,Clayey,Millets
34.28,68.72,56.54,Black,Tobacco
30.2,54.14,39.71,Black,Maize
38.61,75.37,60.29,Clayey,Millets
32.47,65.43,40.33,Red,Sugarcane
31.28,72.17,31.32,Loamy,Pulses
36.14,63.2,37.97,Sandy,Sugarcane
27.09,52.83,49.64,Clayey,Barley
28.62,51.24,41.5,Loamy,Paddy
29.46,59.83,48.05,Clayey,Millets
35.21,61.64,45.77,Sandy,Maize
35.02,64.12,70,Sandy,Millets
33.34,59.29,44.65,Loamy,Oil seeds
33.5,58.47,55.58,Red,Oil seeds
25.03,57.3,62.78,Red,Paddy
32.43,70.44,32.33,Sandy,Tobacco
29.68,59.53,42.04,Loamy,Maize
30.83,69.5,31.71,Clayey,Oil seeds
29.84,46.49,36.19,Sandy,Barley
31.89,47.95,33.53,Sandy,Paddy
30.41,53.73,52.34,Clayey,Millets
29.82,58.39,34.31,Loamy,Oil seeds
29.69,68.57,47.16,Loamy,Wheat
31.03,67.49,41.49,Loamy,Oil seeds
30.98,62.94,45.32,Loamy,Pulses
23.66,48.21,29.87,Black,Tobacco
25.86,56.56,25.32,Red,Oil seeds
24.37,52.52,35.28,Sandy,Maize
35.64,78.63,32.96,Loamy,Ground Nuts
34.27,53.73,40.07,Red,Millets
28.27,53.31,44.56,Clayey,Maize
36.59,60.09,43.56,Loamy,Sugarcane
21.74,43.12,38.4,Clayey,Oil seeds
26.44,66.54,46.85,Black,Tobacco
28.84,67.18,30.09,Sandy,Maize
36,66.76,66.18,Red,Tobacco
35.56,58.03,40.89,Black,Paddy
35.35,55.95,45.52,Sandy,Paddy
26.74,52.72,36.02,Red,Wheat
