Temparature,Humidity,Moisture,Soil Type,Crop Type
35.14,69.77,31.06,Sandy,Ground Nuts
22.81,48.89,28.47,Loamy,Maize
38.07,62.7,66.49,Red,Maize
24.17,62.74,42.08,Black,Wheat
29.03,66.58,27.4,Loamy,Ground Nuts
37.98,57.42,48.64,Loamy,Pulses
24.2,63.32,30.41,Red,Sugarcane
39.47,72.83,59.41,Sandy,Tobacco
32.72,59.26,37.37,Loamy,Millets
23.61,40.7,39.71,Clayey,Paddy
24.04,65.32,45.42,Clayey,Ground Nuts
26.11,65.75,70,Red,Tobacco
32.02,53.18,50.78,Sandy,Cotton
29.17,59.16,55.51,Loamy,Wheat
28.74,54.8,58.08,Black,Millets
28.05,53.77,30.81,Loamy,Pulses
30.96,57.8,42.72,Red,Sugarcane
32.12,70.24,29.28,Red,Barley
31.52,56.11,29.79,Clayey,Pulses
39.41,63.5,41.68,Black,Oil seeds
24.4,59.68,29.94,Clayey,Paddy
37.61,56.44,61.31,Sandy,Maize
26.71,59.61,29.75,Sandy,Barley
35.3,65.91,61.45,Black,Pulses
26.25,48.11,47.36,Clayey,Oil seeds
23.41,47.11,60.88,Sandy,Maize
26.86,58.4,49.47,Loamy,Millets
30.4,64.62,29.5,Clayey,Pulses
31.84,63.65,43.05,Clayey,Paddy
35.66,67.28,53.18,Loamy,Paddy
32.88,53.21,20,Black,Paddy
27.68,46.99,22.43,Black,Barley
31.06,58.96,32.69,Sandy,Millets
29.43,42.86,23.41,Clayey,Cotton
33.89,55.98,45.78,Sandy,Millets
37.59,73,62.01,Red,Ground Nuts
27.06,58.24,46.67,Sandy,Sugarcane
32.94,59.38,30.73,Black,Paddy
28.39,51.88,59.74,Loamy,Oil seeds
31.18,55.41,33.33,Black,Barley
26.88,60.42,29.07,Black,Barley
28.78,46.7,36.68,Clayey,Tobacco
22.15,54.75,39.9,Clayey,Barley
34.37,52.58,39.35,Red,Paddy
38.93,72.2,68.8,Red,Tobacco
33.86,61.51,60.88,Loamy,Sugarcane
29.29,49.2,35.91,Red,Cotton
26.65,61.13,36.81,Loamy,Cotton
23.94,46.32,39.99,Black,Millets
30.97,58,39.5,Sandy,Millets
30.01,51.08,29.77,Black,Tobacco
27,61.54,48.67,Sandy,Sugarcane
23.87,50.93,44.6,Clayey,Pulses
37.83,58.79,52.48,Red,Barley
28,47.27,57.35,Clayey,Tobacco
28.02,63.79,48.61,Loamy,Oil seeds
29.13,67.17,44.42,Black,Wheat
34.41,62.43,33.3,Loamy,Barley
29.76,61.14,53.09,Black,Pulses
25.61,56.5,60.49,Loamy,Ground Nuts
22.49,46.82,30.38,Black,Tobacco
29.13,46.65,36.41,Loamy,Ground Nuts
31.29,60.08,42.87,Red,Tobacco
38.61,69.3,41.21,Black,Paddy
29.54,54.01,70,Loamy,Pulses
34.72,64.79,24.84,Clayey,Maize
33.47,61.96,52.46,Sandy,Pulses
30.67,67.01,70,Loamy,Sugarcane
23.84,40.88,64.6,Black,Barley
35.5,64.73,50.91,Clayey,Pulses
26.3,56.35,38.58,Loamy,Sugarcane
21.44,43.3,36.7,Sandy,Cotton
31.67,71.83,25.15,Sandy,Sugarcane
34.02,65.9,36.28,Clayey,Wheat
27.74,58.79,39.22,Black,Wheat
34.47,62.06,31.47,Clayey,Pulses
22.28,44.81,70,Clayey,Oil seeds
32.67,66.69,70,Red,Sugarcane
38.27,69.52,41.61,Black,Millets
34.72,55.96,37.9,Sandy,Sugarcane
24.93,55.08,70,Red,Paddy
29.31,44.74,47.53,Sandy,Millets
37.76,59.22,56.24,Red,Pulses
27.61,57.05,25.26,Red,Ground Nuts
24.83,54.72,32.76,Black,Oil seeds
33.76,53.8,61.55,Black,Wheat
40,60.45,33.52,Black,Cotton
36.02,74.78,38.64,Loamy,Barley
29.17,58.72,20,Clayey,Oil seeds
29.35,51.42,70,Red,Sugarcane
32.78,63.54,36.29,Red,Pulses
33.16,56.99,39.99,Red,Pulses
32.62,52.77,37.75,Red,Maize
32.78,73.78,36.5,Sandy,Wheat
22.5,43.53,24.16,Loamy,Sugarcane
30.9,58.59,38.32,Black,Barley
34.54,55.21,45.01,Sandy,Paddy
21.41,53.24,26.72,Loamy,Ground Nuts
29.97,69.39,25.39,Red,Pulses
25.29,61.48,27.71,Red,Paddy
32.78,68.98,42.07,Red,Maize
27.38,50.06,24.55,Black,Pulses
34.33,67.03,36.49,Red,Ground Nuts
20.45,45.71,55.91,Red,Tobacco
33.66,76.53,54.93,Black,Millets
27.79,51.33,28.88,Loamy,Maize
30.52,54.99,69.02,Loamy,Millets
28.83,64.74,44.66,Red,Sugarcane
31.78,66.32,62.44,Red,Paddy
28.49,61.78,47.46,Sandy,Maize
26.7,61.16,69.76,Black,Wheat
23.59,48.13,28.61,Sandy,Sugarcane
32.73,67.1,34.06,Loamy,Barley
33.44,67.04,56.66,Loamy,Pulses
27.3,58.19,21.84,Loamy,Paddy
30.79,53.82,68.44,Loamy,Paddy
28.67,55.3,38.91,Clayey,Ground Nuts
26.88,59.5,33,Black,Barley
25.28,48.16,60.97,Black,Paddy
39.78,59.7,70,Sandy,Pulses
25.07,48.14,38.76,Clayey,Barley
28.53,58.99,66.34,Red,Millets
23.38,59.24,45.99,Sandy,Paddy
26.95,52.13,54.83,Sandy,Tobacco
34.46,67.55,53.28,Black,Maize
